customer_id,total_transaction_count,total_transaction_amount,avg_transaction_amount,min_transaction_amount,max_transaction_amount,active_months,last_transaction_date,transaction_frequency_per_month,recency_days,txn_type_prop_bill payment,txn_type_prop_investment,txn_type_prop_loan payment,txn_type_prop_purchase,avg_satisfaction_score,avg_likelihood_to_recommend,feedback_count
512,6,11031.0,1838.5,135.0,4473.0,2,2023-04-30 00:00:00,3.0,89,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,5.8,6.0,5
513,5,9863.0,1972.6,112.0,3821.0,4,2023-07-18 17:00:00,1.25,9,0.4,0.0,0.2,0.4,5.285714285714286,5.25,7
514,4,8702.0,2175.5,65.0,4376.0,4,2023-07-27 08:00:00,1.0,0,0.25,0.0,0.25,0.5,6.333333333333333,6.333333333333333,3
515,4,12670.0,3167.5,2144.0,4398.0,3,2023-07-18 06:00:00,1.3333333333333333,10,0.5,0.0,0.25,0.25,4.6,4.4,5
516,6,21881.0,3646.8333333333335,2580.0,4436.0,4,2023-07-21 23:00:00,1.5,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,5.0,3.3333333333333335,3
517,3,1303.0,434.3333333333333,72.0,914.0,3,2023-06-12 15:00:00,1.0,45,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.0,6.25,4
518,7,17706.0,2529.4285714285716,534.0,4923.0,5,2023-07-21 01:00:00,1.4,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,5.0,4.6,4
519,7,21687.0,3098.1428571428573,577.0,4684.0,6,2023-07-26 11:00:00,1.1666666666666667,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,5.0,6.6,5
520,8,26378.0,3297.25,614.0,4587.0,6,2023-07-13 13:00:00,1.3333333333333333,14,0.25,0.375,0.25,0.125,6.0,3.5,2
521,3,432432.0,144144.0,1680.0,428900.0,3,2023-06-21 10:00:00,1.0,36,0.3333333333333333,0.6666666666666666,0.0,0.0,5.75,8.25,4
522,9,23279.0,2586.5555555555557,1344.0,4451.0,5,2023-07-13 23:00:00,1.8,14,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,5.6,6.285714285714286,5
523,3,7721.0,2573.6666666666665,2015.0,3594.0,2,2023-06-14 07:00:00,1.5,44,0.0,0.6666666666666666,0.3333333333333333,0.0,6.333333333333333,6.666666666666667,3
524,3,6355.0,2118.3333333333335,1268.0,3098.0,2,2023-03-25 11:00:00,1.5,124,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,8.0,6.333333333333333,6
525,8,17537.0,2192.125,450.0,4352.0,5,2023-07-14 09:00:00,1.6,13,0.5,0.0,0.25,0.25,5.0,4.0,6
526,7,15809.0,2258.4285714285716,394.0,3955.0,4,2023-07-23 11:00:00,1.75,4,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,5.5,5.0,6
527,8,13957.0,1744.625,767.0,4531.0,5,2023-07-25 16:00:00,1.6,2,0.25,0.125,0.25,0.375,5.333333333333333,3.6666666666666665,3
528,7,18764.0,2680.5714285714284,98.0,4405.0,4,2023-05-31 17:00:00,1.75,57,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,4.5,5.75,8
529,5,12706.0,2541.2,389.0,4404.0,3,2023-07-20 09:00:00,1.6666666666666667,7,0.4,0.0,0.6,0.0,5.5,5.833333333333333,6
530,11,37281.0,3389.181818181818,1404.0,4935.0,6,2023-07-09 04:00:00,1.8333333333333333,19,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,12.666666666666666,6.166666666666667,6
531,5,9910.0,1982.0,779.0,3091.0,4,2023-04-17 08:00:00,1.25,101,0.2,0.2,0.0,0.6,6.142857142857143,4.75,7
532,5,7664.0,1532.8,344.0,4472.0,4,2023-06-05 20:00:00,1.25,52,0.4,0.2,0.4,0.0,4.5,5.0,4
533,7,14481.0,2068.714285714286,64.0,4783.0,5,2023-07-13 06:00:00,1.4,15,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,5.6,3.0,5
534,5,12608.0,2521.6,79.0,4455.0,4,2023-07-16 16:00:00,1.25,11,0.4,0.0,0.4,0.2,4.0,4.25,4
535,4,15060.0,3765.0,1981.0,4711.0,4,2023-07-26 21:00:00,1.0,1,0.25,0.0,0.5,0.25,5.5,4.5,2
536,4,11304.0,2826.0,615.0,4520.0,3,2023-07-07 19:00:00,1.3333333333333333,20,0.5,0.0,0.25,0.25,4.166666666666667,5.166666666666667,6
537,6,15766.0,2627.6666666666665,339.0,4321.0,5,2023-07-27 04:00:00,1.2,1,0.0,0.16666666666666666,0.5,0.3333333333333333,6.25,5.0,4
538,5,15006.0,3001.2,754.0,4857.0,4,2023-07-23 01:00:00,1.25,5,0.0,0.4,0.2,0.4,6.6,3.8333333333333335,5
539,3,8159.0,2719.6666666666665,611.0,4600.0,2,2023-03-13 21:00:00,1.5,136,0.0,0.6666666666666666,0.0,0.3333333333333333,6.5,6.8,4
540,7,12452.0,1778.857142857143,933.0,3069.0,4,2023-05-17 12:00:00,1.75,71,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,5.166666666666667,6.5,6
541,4,11978.0,2994.5,1330.0,4291.0,3,2023-06-15 01:00:00,1.3333333333333333,43,0.75,0.0,0.25,0.0,6.666666666666667,4.333333333333333,3
542,7,15935.0,2276.4285714285716,133.0,4929.0,4,2023-07-26 14:00:00,1.75,1,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,7.333333333333333,7.0,3
543,5,13713.0,2742.6,1525.0,3902.0,4,2023-07-18 02:00:00,1.25,10,0.2,0.0,0.4,0.4,5.0,4.6,5
544,5,10169.0,2033.8,25.0,3951.0,5,2023-07-04 05:00:00,1.0,24,0.8,0.0,0.0,0.2,4.6,7.0,5
545,2,3859.0,1929.5,1874.0,1985.0,2,2023-07-16 05:00:00,1.0,12,0.5,0.0,0.0,0.5,5.0,6.666666666666667,3
546,2,4074.0,2037.0,1826.0,2248.0,2,2023-06-12 08:00:00,1.0,45,0.0,0.0,0.5,0.5,6.0,4.25,4
547,3,1860.0,620.0,321.0,871.0,3,2023-07-08 14:00:00,1.0,19,0.3333333333333333,0.0,0.6666666666666666,0.0,6.666666666666667,4.142857142857143,6
548,6,12400.0,2066.6666666666665,470.0,3959.0,5,2023-07-24 00:00:00,1.2,4,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,6.4,7.0,5
549,4,14506.0,3626.5,2512.0,4852.0,4,2023-07-03 16:00:00,1.0,24,0.0,0.0,0.75,0.25,5.444444444444445,4.222222222222222,9
550,5,12162.0,2432.4,1080.0,3252.0,2,2023-03-27 08:00:00,2.5,122,0.6,0.0,0.2,0.2,5.714285714285714,7.0,7
551,1,820.0,820.0,820.0,820.0,1,2023-05-17 03:00:00,1.0,72,0.0,0.0,1.0,0.0,6.0,8.5,4
552,3,8463.0,2821.0,1046.0,3759.0,3,2023-07-02 14:00:00,1.0,25,0.3333333333333333,0.0,0.0,0.6666666666666666,5.4,6.6,5
553,4,8231.0,2057.75,400.0,4319.0,3,2023-07-19 16:00:00,1.3333333333333333,8,0.0,0.25,0.25,0.5,5.571428571428571,6.285714285714286,7
554,2,8542.0,4271.0,4017.0,4525.0,2,2023-04-06 22:00:00,1.0,112,0.0,0.5,0.5,0.0,7.2,6.2,5
555,6,15942.0,2657.0,582.0,4271.0,4,2023-07-04 15:00:00,1.5,23,0.16666666666666666,0.3333333333333333,0.5,0.0,7.8,5.4,5
556,1,2167.0,2167.0,2167.0,2167.0,1,2023-01-19 08:00:00,1.0,189,0.0,0.0,1.0,0.0,5.285714285714286,6.428571428571429,7
557,8,19825.0,2478.125,401.0,3605.0,6,2023-07-17 03:00:00,1.3333333333333333,11,0.125,0.125,0.375,0.375,3.3333333333333335,6.0,3
558,3,3448.0,1149.3333333333333,403.0,1813.0,3,2023-06-21 08:00:00,1.0,36,0.0,0.3333333333333333,0.0,0.6666666666666666,6.4,5.4,5
559,3,11477.0,3825.6666666666665,2792.0,4919.0,3,2023-04-11 18:00:00,1.0,107,0.0,0.3333333333333333,0.6666666666666666,0.0,7.4,6.666666666666667,5
560,6,13417.0,2236.1666666666665,171.0,3490.0,3,2023-07-15 01:00:00,2.0,13,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,5.666666666666667,8.0,3
561,6,10949.0,1824.8333333333333,865.0,3548.0,4,2023-06-28 10:00:00,1.5,29,0.0,0.16666666666666666,0.5,0.3333333333333333,6.0,7.166666666666667,6
562,6,14001.0,2333.5,1242.0,3950.0,5,2023-07-18 13:00:00,1.2,9,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,6.0,4.25,4
563,3,9270.0,3090.0,1756.0,4509.0,3,2023-06-03 17:00:00,1.0,54,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.833333333333333,8.166666666666666,6
564,3,4292.0,1430.6666666666667,459.0,2578.0,3,2023-05-03 19:00:00,1.0,85,0.0,1.0,0.0,0.0,5.5,5.5,2
565,7,13240.0,1891.4285714285713,116.0,4771.0,5,2023-07-08 05:00:00,1.4,20,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,6.333333333333333,7.333333333333333,3
566,5,8172.0,1634.4,60.0,3117.0,3,2023-07-09 23:00:00,1.6666666666666667,18,0.2,0.2,0.4,0.2,6.333333333333333,5.166666666666667,6
567,4,11818.0,2954.5,2056.0,3867.0,4,2023-07-15 10:00:00,1.0,12,0.25,0.0,0.5,0.25,8.0,3.0,1
568,6,14330.0,2388.3333333333335,11.0,4984.0,4,2023-07-18 09:00:00,1.5,9,0.5,0.0,0.16666666666666666,0.3333333333333333,5.0,3.25,4
569,4,11112.0,2778.0,527.0,3741.0,2,2023-02-28 16:00:00,2.0,149,0.25,0.5,0.0,0.25,4.833333333333333,3.3333333333333335,6
570,6,16911.0,2818.5,458.0,4514.0,5,2023-07-12 13:00:00,1.2,15,0.16666666666666666,0.3333333333333333,0.5,0.0,7.0,5.0,5
571,2,7321.0,3660.5,3225.0,4096.0,2,2023-05-14 17:00:00,1.0,74,0.0,0.0,0.5,0.5,3.7142857142857144,5.571428571428571,7
572,1,2123.0,2123.0,2123.0,2123.0,1,2023-03-02 22:00:00,1.0,147,0.0,0.0,0.0,1.0,5.8,6.166666666666667,5
573,4,16093.0,4023.25,2975.0,4857.0,4,2023-07-18 12:00:00,1.0,9,0.5,0.0,0.25,0.25,5.111111111111111,6.666666666666667,9
574,4,16535.0,4133.75,2376.0,4897.0,2,2023-07-09 16:00:00,2.0,18,0.5,0.25,0.0,0.25,19.25,7.0,4
575,8,21227.0,2653.375,801.0,4600.0,5,2023-07-17 21:00:00,1.6,10,0.375,0.25,0.375,0.0,7.0,3.8,5
576,4,14456.0,3614.0,2805.0,4767.0,3,2023-05-16 03:00:00,1.3333333333333333,73,0.25,0.5,0.0,0.25,5.666666666666667,6.0,6
577,5,13368.0,2673.6,1487.0,3350.0,3,2023-07-22 15:00:00,1.6666666666666667,5,0.4,0.2,0.2,0.2,4.5,2.0,2
578,3,6648.0,2216.0,1518.0,2668.0,3,2023-07-11 18:00:00,1.0,16,0.0,0.6666666666666666,0.0,0.3333333333333333,4.833333333333333,6.666666666666667,6
579,8,20309.0,2538.625,432.0,4765.0,4,2023-07-26 20:00:00,2.0,1,0.375,0.25,0.25,0.125,4.5,6.0,8
580,4,11092.0,2773.0,870.0,4671.0,4,2023-07-11 15:00:00,1.0,16,0.75,0.0,0.0,0.25,4.0,6.2,5
581,7,11988.0,1712.5714285714287,250.0,3407.0,5,2023-07-01 15:00:00,1.4,26,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,6.666666666666667,4.25,3
582,2,7632.0,3816.0,3473.0,4159.0,2,2023-07-13 03:00:00,1.0,15,0.5,0.0,0.0,0.5,12.285714285714286,5.428571428571429,7
583,6,20279.0,3379.8333333333335,2075.0,4839.0,4,2023-05-22 09:00:00,1.5,66,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,6.166666666666667,5.333333333333333,6
584,6,17480.0,2913.3333333333335,798.0,4638.0,3,2023-07-27 13:00:00,2.0,0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.8333333333333335,5.0,6
585,2,3035.0,1517.5,563.0,2472.0,2,2023-07-06 02:00:00,1.0,22,0.0,0.5,0.5,0.0,6.0,7.166666666666667,6
586,5,12796.0,2559.2,391.0,4456.0,4,2023-07-22 08:00:00,1.25,5,0.2,0.2,0.2,0.4,5.75,6.5,4
587,6,15333.0,2555.5,837.0,4104.0,4,2023-07-23 16:00:00,1.5,4,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,5.25,4.75,4
588,3,10806.0,3602.0,2872.0,4072.0,3,2023-06-23 04:00:00,1.0,35,0.0,0.6666666666666666,0.0,0.3333333333333333,5.0,7.666666666666667,3
589,2,7242.0,3621.0,3133.0,4109.0,1,2023-07-16 18:00:00,2.0,11,0.0,0.0,0.5,0.5,5.5,5.0,2
590,8,15685.0,1960.625,477.0,4380.0,5,2023-05-20 22:00:00,1.6,68,0.5,0.125,0.0,0.375,2.75,5.75,4
591,7,21291.0,3041.5714285714284,1035.0,4691.0,5,2023-07-18 22:00:00,1.4,9,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,7.75,3.75,4
592,4,7200.0,1800.0,592.0,3592.0,3,2023-06-11 18:00:00,1.3333333333333333,46,0.0,0.25,0.5,0.25,5.8,7.4,5
593,3,6056.0,2018.6666666666667,1258.0,2949.0,3,2023-06-02 22:00:00,1.0,55,0.0,0.0,0.3333333333333333,0.6666666666666666,5.0,5.75,4
594,6,16448.0,2741.3333333333335,835.0,4844.0,5,2023-07-27 20:00:00,1.2,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,6.8,5.8,5
595,4,7596.0,1899.0,248.0,3796.0,3,2023-05-11 11:00:00,1.3333333333333333,77,1.0,0.0,0.0,0.0,5.0,5.5,2
596,6,13546.0,2257.6666666666665,97.0,4266.0,5,2023-06-08 06:00:00,1.2,50,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,5.8,3.4,5
597,4,10589.0,2647.25,1261.0,4878.0,3,2023-06-16 12:00:00,1.3333333333333333,41,0.5,0.0,0.25,0.25,6.0,7.0,4
598,5,12403.0,2480.6,1170.0,3634.0,5,2023-07-23 00:00:00,1.0,5,0.0,0.4,0.2,0.4,5.5,6.833333333333333,6
599,8,13048.0,1631.0,183.0,4235.0,6,2023-06-27 19:00:00,1.3333333333333333,30,0.375,0.25,0.125,0.25,4.25,5.25,4
600,3,6466.0,2155.3333333333335,661.0,3233.0,2,2023-07-07 04:00:00,1.5,21,1.0,0.0,0.0,0.0,4.25,6.0,4
601,3,5570.0,1856.6666666666667,228.0,3430.0,2,2023-06-04 16:00:00,1.5,53,0.0,0.3333333333333333,0.0,0.6666666666666666,5.0,6.666666666666667,6
602,2,1467.0,733.5,224.0,1243.0,2,2023-06-20 04:00:00,1.0,38,0.0,0.5,0.5,0.0,5.0,8.0,2
603,4,13556.0,3389.0,1724.0,4352.0,3,2023-06-26 02:00:00,1.3333333333333333,32,0.25,0.25,0.5,0.0,8.333333333333334,2.0,3
604,3,2598.0,866.0,57.0,2289.0,3,2023-06-13 04:00:00,1.0,45,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.6,4.6,5
605,5,5114.0,1022.8,83.0,3262.0,3,2023-07-17 10:00:00,1.6666666666666667,10,0.4,0.4,0.2,0.0,5.75,3.5,4
606,6,11607.0,1934.5,59.0,4267.0,3,2023-07-27 16:00:00,2.0,0,0.16666666666666666,0.3333333333333333,0.5,0.0,8.666666666666666,5.333333333333333,3
607,2,7925.0,3962.5,3400.0,4525.0,2,2023-07-01 16:00:00,1.0,26,0.0,0.5,0.5,0.0,9.0,9.5,2
608,2,5117.0,2558.5,1962.0,3155.0,2,2023-03-26 06:00:00,1.0,124,0.5,0.5,0.0,0.0,5.5,6.333333333333333,6
609,3,5853.0,1951.0,235.0,3552.0,3,2023-06-07 02:00:00,1.0,51,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.75,3.0,4
610,8,22010.0,2751.25,147.0,4789.0,5,2023-06-20 01:00:00,1.6,38,0.25,0.375,0.25,0.125,3.8,7.0,5
611,4,11889.0,2972.25,1254.0,4300.0,4,2023-05-09 22:00:00,1.0,79,0.25,0.25,0.5,0.0,6.6,6.2,5
612,2,3002.0,1501.0,961.0,2041.0,2,2023-02-17 19:00:00,1.0,160,0.0,0.5,0.5,0.0,8.25,5.75,4
613,4,16766.0,4191.5,3020.0,4783.0,3,2023-05-17 05:00:00,1.3333333333333333,72,0.25,0.5,0.0,0.25,3.5,6.5,4
614,8,17075.0,2134.375,151.0,4905.0,5,2023-06-17 22:00:00,1.6,40,0.375,0.125,0.125,0.375,6.666666666666667,6.666666666666667,6
615,4,6589.0,1647.25,437.0,3481.0,2,2023-07-21 13:00:00,2.0,6,0.0,0.25,0.0,0.75,19.0,5.8,4
616,3,7965.0,2655.0,1547.0,4859.0,3,2023-06-26 16:00:00,1.0,31,0.0,0.3333333333333333,0.6666666666666666,0.0,4.2,5.0,5
617,4,6746.0,1686.5,93.0,4816.0,3,2023-07-15 02:00:00,1.3333333333333333,13,0.5,0.5,0.0,0.0,4.8,5.2,5
618,7,27892.0,3984.5714285714284,1759.0,4949.0,4,2023-06-17 03:00:00,1.75,41,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,5.444444444444445,5.555555555555555,9
619,3,7293.0,2431.0,249.0,4112.0,2,2023-04-10 23:00:00,1.5,108,0.0,0.6666666666666666,0.3333333333333333,0.0,6.666666666666667,6.0,3
620,8,14011.0,1751.375,148.0,3789.0,6,2023-06-13 05:00:00,1.3333333333333333,45,0.25,0.0,0.625,0.125,7.8,6.8,5
621,5,12578.0,2515.6,830.0,4733.0,4,2023-04-12 20:00:00,1.25,106,0.2,0.0,0.8,0.0,5.5,6.25,4
622,3,9288.0,3096.0,2504.0,3954.0,3,2023-07-24 13:00:00,1.0,3,0.0,0.0,1.0,0.0,4.666666666666667,7.666666666666667,3
623,5,14322.0,2864.4,532.0,4621.0,4,2023-06-01 23:00:00,1.25,56,0.2,0.4,0.4,0.0,5.888888888888889,4.111111111111111,9
624,3,4398.0,1466.0,494.0,3247.0,3,2023-06-07 11:00:00,1.0,50,0.0,0.3333333333333333,0.6666666666666666,0.0,5.666666666666667,5.666666666666667,3
625,8,20308.0,2538.5,444.0,4814.0,4,2023-07-18 01:00:00,2.0,10,0.0,0.0,0.875,0.125,3.3333333333333335,5.333333333333333,6
626,6,15230.0,2538.3333333333335,1115.0,4134.0,5,2023-07-03 08:00:00,1.2,24,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,5.875,5.375,8
627,7,14190.0,2027.142857142857,1080.0,3909.0,5,2023-07-15 19:00:00,1.4,12,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,5.6,4.8,5
628,4,13748.0,3437.0,1977.0,4748.0,4,2023-07-18 00:00:00,1.0,10,0.0,0.5,0.25,0.25,6.0,7.25,3
629,5,8584.0,1716.8,508.0,4155.0,5,2023-07-24 20:00:00,1.0,3,0.2,0.0,0.4,0.4,5.857142857142857,5.0,7
630,3,5663.0,1887.6666666666667,145.0,3195.0,2,2023-06-30 23:00:00,1.5,27,0.0,0.0,0.3333333333333333,0.6666666666666666,2.6,3.0,5
631,2,6444.0,3222.0,1731.0,4713.0,2,2023-05-14 22:00:00,1.0,74,0.0,0.5,0.5,0.0,6.2,5.2,5
632,4,10357.0,2589.25,299.0,4692.0,3,2023-05-25 02:00:00,1.3333333333333333,64,0.0,0.0,0.5,0.5,5.8,5.6,5
633,5,11978.0,2395.6,891.0,4315.0,3,2023-07-10 06:00:00,1.6666666666666667,18,0.2,0.4,0.4,0.0,7.2,4.8,5
634,4,13732.0,3433.0,1537.0,4950.0,4,2023-07-24 18:00:00,1.0,3,0.5,0.25,0.0,0.25,5.75,5.75,4
635,4,6677.0,1669.25,399.0,2856.0,3,2023-07-11 21:00:00,1.3333333333333333,16,0.5,0.0,0.0,0.5,7.25,7.5,4
636,2,3398.0,1699.0,443.0,2955.0,2,2023-05-15 09:00:00,1.0,73,1.0,0.0,0.0,0.0,9.5,7.5,2
637,3,7815.0,2605.0,1655.0,3227.0,1,2023-06-26 04:00:00,3.0,32,0.6666666666666666,0.0,0.3333333333333333,0.0,5.8,7.1,10
638,4,9274.0,2318.5,1257.0,3532.0,3,2023-06-26 06:00:00,1.3333333333333333,32,0.25,0.0,0.25,0.5,6.428571428571429,5.857142857142857,7
639,7,14355.0,2050.714285714286,759.0,3659.0,5,2023-07-02 18:00:00,1.4,25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,5.6,4.8,5
640,6,15154.0,2525.6666666666665,1020.0,4524.0,4,2023-07-27 18:00:00,1.5,0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,8.0,7.75,4
641,5,16720.0,3344.0,3088.0,3897.0,4,2023-06-08 17:00:00,1.25,49,0.0,0.0,0.8,0.2,8.5,3.5,2
642,2,2524.0,1262.0,1076.0,1448.0,2,2023-04-05 20:00:00,1.0,113,0.0,0.5,0.5,0.0,2.75,4.5,4
643,5,8432.0,1686.4,111.0,3226.0,5,2023-06-03 22:00:00,1.0,54,0.0,0.0,0.4,0.6,7.111111111111111,5.666666666666667,9
644,6,14752.0,2458.6666666666665,1160.0,4688.0,5,2023-06-28 17:00:00,1.2,29,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,5.75,7.75,4
645,5,5990.0,1198.0,348.0,2748.0,5,2023-07-12 08:00:00,1.0,15,0.4,0.4,0.2,0.0,6.6,4.6,5
646,7,17128.0,2446.8571428571427,1096.0,4485.0,6,2023-07-16 14:00:00,1.1666666666666667,11,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,3.8333333333333335,4.333333333333333,6
647,6,11149.0,1858.1666666666667,37.0,4627.0,6,2023-07-04 03:00:00,1.0,24,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,5.5,7.5,2
648,5,12055.0,2411.0,666.0,4383.0,3,2023-07-17 06:00:00,1.6666666666666667,11,0.4,0.2,0.0,0.4,6.333333333333333,7.0,3
649,11,198050.0,18004.545454545456,409.0,175600.0,7,2023-07-17 19:00:00,1.5714285714285714,10,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.2727272727272727,5.5,4.636363636363637,10
650,3,3016.0,1005.3333333333334,132.0,2120.0,2,2023-06-27 08:00:00,1.5,30,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.25,7.0,4
651,3,6215.0,2071.6666666666665,1033.0,3960.0,2,2023-03-19 19:00:00,1.5,130,0.3333333333333333,0.6666666666666666,0.0,0.0,4.166666666666667,6.0,6
652,5,10844.0,2168.8,804.0,3378.0,5,2023-07-12 11:00:00,1.0,15,0.2,0.2,0.2,0.4,7.0,5.333333333333333,3
653,3,9659.0,3219.6666666666665,1560.0,4942.0,3,2023-06-22 08:00:00,1.0,35,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,6.428571428571429,7.125,7
654,6,12576.0,2096.0,348.0,4687.0,4,2023-07-09 08:00:00,1.5,18,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,7.0,8.666666666666666,3
655,4,9145.0,2286.25,205.0,4388.0,4,2023-06-12 05:00:00,1.0,46,0.25,0.5,0.0,0.25,6.833333333333333,4.333333333333333,6
656,5,15449.0,3089.8,574.0,4100.0,4,2023-06-26 23:00:00,1.25,31,0.2,0.4,0.2,0.2,8.25,6.0,4
657,5,11565.0,2313.0,631.0,4949.0,3,2023-06-17 21:00:00,1.6666666666666667,40,0.2,0.2,0.2,0.4,5.571428571428571,5.142857142857143,7
658,4,8140.0,2035.0,324.0,4059.0,4,2023-06-11 00:00:00,1.0,47,0.25,0.25,0.0,0.5,2.6,6.4,5
659,7,12733.0,1819.0,586.0,3119.0,5,2023-07-25 08:00:00,1.4,2,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,5.0,4.75,4
660,3,6042.0,2014.0,135.0,3671.0,2,2023-05-05 03:00:00,1.5,84,0.0,0.3333333333333333,0.0,0.6666666666666666,6.5,7.8,4
661,4,5385.0,1346.25,850.0,1920.0,4,2023-07-12 14:00:00,1.0,15,0.75,0.0,0.0,0.25,6.0,4.75,4
662,2,7925.0,3962.5,3703.0,4222.0,2,2023-06-06 13:00:00,1.0,51,0.0,0.0,1.0,0.0,5.0,5.6,5
663,5,8720.0,1744.0,141.0,2849.0,3,2023-07-16 09:00:00,1.6666666666666667,11,0.0,0.4,0.2,0.4,3.125,6.0,8
664,7,19818.0,2831.1428571428573,117.0,4980.0,4,2023-07-23 14:00:00,1.75,4,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,6.5,4.833333333333333,6
665,3,8105.0,2701.6666666666665,549.0,4986.0,2,2023-06-17 16:00:00,1.5,40,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.2,5.2,5
666,4,10534.0,2633.5,919.0,3999.0,3,2023-06-17 08:00:00,1.3333333333333333,40,0.25,0.5,0.25,0.0,5.0,5.833333333333333,6
667,6,11613.0,1935.5,378.0,3968.0,5,2023-06-27 18:00:00,1.2,30,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,6.714285714285714,4.0,7
668,3,4688.0,1562.6666666666667,637.0,3058.0,3,2023-07-17 12:00:00,1.0,10,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.75,2.4,4
669,7,8914.0,1273.4285714285713,57.0,3195.0,6,2023-06-29 03:00:00,1.1666666666666667,29,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,3.857142857142857,4.428571428571429,7
670,8,20177.0,2522.125,1024.0,4847.0,4,2023-07-21 15:00:00,2.0,6,0.375,0.0,0.375,0.25,3.2,6.6,5
671,6,10856.0,1809.3333333333333,28.0,3142.0,4,2023-06-25 19:00:00,1.5,32,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,5.0,6.5,2
672,2,2238.0,1119.0,365.0,1873.0,2,2023-06-25 07:00:00,1.0,33,0.0,0.0,0.0,1.0,7.0,6.833333333333333,6
673,3,7258.0,2419.3333333333335,1370.0,3749.0,2,2023-07-23 12:00:00,1.5,4,0.0,0.3333333333333333,0.6666666666666666,0.0,5.333333333333333,7.0,3
674,4,8925.0,2231.25,1000.0,3187.0,3,2023-04-27 12:00:00,1.3333333333333333,91,0.0,0.25,0.25,0.5,6.2,4.4,5
675,6,11196.0,1866.0,345.0,3682.0,4,2023-06-27 01:00:00,1.5,31,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,5.166666666666667,5.5,6
676,5,13983.0,2796.6,1005.0,4015.0,3,2023-05-31 14:00:00,1.6666666666666667,57,0.2,0.4,0.2,0.2,7.5,4.0,6
677,5,12107.0,2421.4,1260.0,4845.0,4,2023-05-08 18:00:00,1.25,80,0.6,0.2,0.0,0.2,5.666666666666667,3.6666666666666665,3
678,5,19767.0,3953.4,2568.0,4645.0,4,2023-06-16 06:00:00,1.25,42,0.2,0.0,0.2,0.6,3.5,5.0,6
679,4,11725.0,2931.25,1419.0,3906.0,3,2023-06-17 06:00:00,1.3333333333333333,41,0.25,0.0,0.5,0.25,5.25,6.75,8
680,4,8506.0,2126.5,951.0,4591.0,4,2023-07-17 07:00:00,1.0,11,0.0,0.25,0.75,0.0,5.555555555555555,4.222222222222222,9
