transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,_txn_month
3989,112,2023-06-16 04:00:00,3569.0,loan payment,2023-06
3990,308,2023-06-16 05:00:00,1036.0,investment,2023-06
3991,678,2023-06-16 06:00:00,3564.0,loan payment,2023-06
3992,475,2023-06-16 07:00:00,3243.0,bill payment,2023-06
3994,112,2023-06-16 09:00:00,1482.0,investment,2023-06
3995,87,2023-06-16 10:00:00,2389.0,loan payment,2023-06
3996,183,2023-06-16 11:00:00,4882.0,purchase,2023-06
3997,597,2023-06-16 12:00:00,2981.0,loan payment,2023-06
3998,781,2023-06-16 13:00:00,2391.0,loan payment,2023-06
3999,165,2023-06-16 14:00:00,3300.0,loan payment,2023-06
4000,815,2023-06-16 15:00:00,4763.0,purchase,2023-06
4001,90,2023-06-16 16:00:00,1843.0,purchase,2023-06
4002,1000,2023-06-16 17:00:00,463.0,purchase,2023-06
4003,455,2023-06-16 18:00:00,750.0,bill payment,2023-06
4004,238,2023-06-16 19:00:00,2390.0,purchase,2023-06
4005,999,2023-06-16 20:00:00,2367.0,bill payment,2023-06
4006,534,2023-06-16 21:00:00,1453.0,loan payment,2023-06
4007,679,2023-06-16 22:00:00,3690.0,bill payment,2023-06
4008,727,2023-06-16 23:00:00,1758.0,loan payment,2023-06
4009,58,2023-06-17 00:00:00,2411.0,bill payment,2023-06
4010,542,2023-06-17 01:00:00,4929.0,purchase,2023-06
4011,914,2023-06-17 02:00:00,3181.0,purchase,2023-06
4012,618,2023-06-17 03:00:00,4250.0,bill payment,2023-06
4013,402,2023-06-17 04:00:00,2016.0,bill payment,2023-06
4014,842,2023-06-17 05:00:00,1796.0,purchase,2023-06
4015,679,2023-06-17 06:00:00,1419.0,loan payment,2023-06
4016,862,2023-06-17 07:00:00,1772.0,loan payment,2023-06
4017,666,2023-06-17 08:00:00,919.0,loan payment,2023-06
4018,839,2023-06-17 09:00:00,770.0,loan payment,2023-06
4019,519,2023-06-17 10:00:00,3250.0,investment,2023-06
4020,197,2023-06-17 11:00:00,2699.0,loan payment,2023-06
4021,833,2023-06-17 12:00:00,540.0,investment,2023-06
4022,46,2023-06-17 13:00:00,1369.0,investment,2023-06
4023,530,2023-06-17 14:00:00,3828.0,purchase,2023-06
4024,397,2023-06-17 15:00:00,2037.0,purchase,2023-06
4025,665,2023-06-17 16:00:00,2570.0,bill payment,2023-06
4026,1000,2023-06-17 17:00:00,2187.0,loan payment,2023-06
4027,776,2023-06-17 18:00:00,1547.0,loan payment,2023-06
4028,74,2023-06-17 19:00:00,1283.0,purchase,2023-06
4029,416,2023-06-17 20:00:00,2791.0,purchase,2023-06
4030,657,2023-06-17 21:00:00,956.0,purchase,2023-06
4031,614,2023-06-17 22:00:00,1308.0,bill payment,2023-06
4032,335,2023-06-17 23:00:00,2521.0,loan payment,2023-06
4033,847,2023-06-18 00:00:00,2198.0,bill payment,2023-06
4034,633,2023-06-18 01:00:00,891.0,investment,2023-06
4035,688,2023-06-18 02:00:00,1857.0,investment,2023-06
4036,575,2023-06-18 03:00:00,1985.0,loan payment,2023-06
4037,296,2023-06-18 04:00:00,4278.0,purchase,2023-06
4038,84,2023-06-18 05:00:00,4578.0,purchase,2023-06
4039,15,2023-06-18 06:00:00,2974.0,bill payment,2023-06
4040,867,2023-06-18 07:00:00,3073.0,investment,2023-06
4041,134,2023-06-18 08:00:00,3138.0,investment,2023-06
4042,478,2023-06-18 09:00:00,507.0,loan payment,2023-06
4043,633,2023-06-18 10:00:00,2226.0,investment,2023-06
4044,319,2023-06-18 11:00:00,998.0,purchase,2023-06
4045,392,2023-06-18 12:00:00,2618.0,purchase,2023-06
4046,479,2023-06-18 13:00:00,2485.0,purchase,2023-06
4047,640,2023-06-18 14:00:00,4524.0,loan payment,2023-06
4048,368,2023-06-18 15:00:00,1380.0,bill payment,2023-06
4049,367,2023-06-18 16:00:00,3598.0,investment,2023-06
4050,288,2023-06-18 17:00:00,2512.0,loan payment,2023-06
4051,813,2023-06-18 18:00:00,4819.0,bill payment,2023-06
4052,378,2023-06-18 19:00:00,188.0,loan payment,2023-06
4054,463,2023-06-18 21:00:00,2558.0,purchase,2023-06
4055,594,2023-06-18 22:00:00,4844.0,bill payment,2023-06
4056,13,2023-06-18 23:00:00,121.0,bill payment,2023-06
4057,536,2023-06-19 00:00:00,3229.0,loan payment,2023-06
4058,168,2023-06-19 01:00:00,724.0,loan payment,2023-06
4059,270,2023-06-19 02:00:00,1411.0,purchase,2023-06
4060,988,2023-06-19 03:00:00,2934.0,loan payment,2023-06
4061,971,2023-06-19 04:00:00,1391.0,investment,2023-06
4062,70,2023-06-19 05:00:00,3137.0,investment,2023-06
4063,318,2023-06-19 06:00:00,4918.0,investment,2023-06
4064,376,2023-06-19 07:00:00,3021.0,investment,2023-06
4065,89,2023-06-19 08:00:00,1218.0,purchase,2023-06
4066,701,2023-06-19 09:00:00,3135.0,purchase,2023-06
4067,257,2023-06-19 10:00:00,46.0,purchase,2023-06
4068,217,2023-06-19 11:00:00,1838.0,loan payment,2023-06
4069,450,2023-06-19 12:00:00,3070.0,purchase,2023-06
4070,894,2023-06-19 13:00:00,3351.0,bill payment,2023-06
4071,544,2023-06-19 14:00:00,3951.0,bill payment,2023-06
4072,141,2023-06-19 15:00:00,819.0,bill payment,2023-06
4073,161,2023-06-19 16:00:00,3082.0,loan payment,2023-06
4074,32,2023-06-19 17:00:00,4128.0,loan payment,2023-06
4075,824,2023-06-19 18:00:00,1536.0,purchase,2023-06
4076,152,2023-06-19 19:00:00,3529.0,investment,2023-06
4077,859,2023-06-19 20:00:00,4901.0,bill payment,2023-06
4078,260,2023-06-19 21:00:00,505.0,loan payment,2023-06
4079,728,2023-06-19 22:00:00,434.0,bill payment,2023-06
4080,279,2023-06-19 23:00:00,2757.0,purchase,2023-06
4081,285,2023-06-20 00:00:00,2075.0,loan payment,2023-06
4082,610,2023-06-20 01:00:00,1992.0,investment,2023-06
4083,917,2023-06-20 02:00:00,1478.0,investment,2023-06
4084,542,2023-06-20 03:00:00,3810.0,loan payment,2023-06
4085,602,2023-06-20 04:00:00,1243.0,investment,2023-06
4086,148,2023-06-20 05:00:00,1807.0,purchase,2023-06
4087,656,2023-06-20 06:00:00,574.0,investment,2023-06
4088,67,2023-06-20 07:00:00,3029.0,bill payment,2023-06
4089,945,2023-06-20 08:00:00,1314.0,bill payment,2023-06
4090,869,2023-06-20 09:00:00,142.0,bill payment,2023-06
4091,570,2023-06-20 10:00:00,458.0,loan payment,2023-06
4092,1000,2023-06-20 11:00:00,1840.0,loan payment,2023-06
4093,940,2023-06-20 12:00:00,2168.0,loan payment,2023-06
4094,793,2023-06-20 13:00:00,3636.0,loan payment,2023-06
4095,279,2023-06-20 14:00:00,859.0,loan payment,2023-06
4096,748,2023-06-20 15:00:00,3972.0,purchase,2023-06
4097,443,2023-06-20 16:00:00,1490.0,loan payment,2023-06
4098,897,2023-06-20 17:00:00,910.0,investment,2023-06
4099,865,2023-06-20 18:00:00,4864.0,purchase,2023-06
4100,399,2023-06-20 19:00:00,1549.0,loan payment,2023-06
4101,128,2023-06-20 20:00:00,1909.0,investment,2023-06
4102,337,2023-06-20 21:00:00,2954.0,purchase,2023-06
4103,482,2023-06-20 22:00:00,4967.0,bill payment,2023-06
4104,721,2023-06-20 23:00:00,3254.0,purchase,2023-06
4105,948,2023-06-21 00:00:00,524.0,loan payment,2023-06
4106,186,2023-06-21 01:00:00,1601.0,purchase,2023-06
4107,169,2023-06-21 02:00:00,93.0,purchase,2023-06
4108,684,2023-06-21 03:00:00,3752.0,bill payment,2023-06
4109,260,2023-06-21 04:00:00,4903.0,purchase,2023-06
4110,717,2023-06-21 05:00:00,2137.0,purchase,2023-06
4111,964,2023-06-21 06:00:00,1611.0,bill payment,2023-06
4112,647,2023-06-21 07:00:00,4627.0,loan payment,2023-06
4113,558,2023-06-21 08:00:00,1232.0,investment,2023-06
4114,507,2023-06-21 09:00:00,4339.0,purchase,2023-06
4115,521,2023-06-21 10:00:00,1852.0,bill payment,2023-06
4116,471,2023-06-21 11:00:00,2301.0,purchase,2023-06
4117,161,2023-06-21 12:00:00,1599.0,loan payment,2023-06
4118,289,2023-06-21 13:00:00,2906.0,loan payment,2023-06
4119,340,2023-06-21 14:00:00,4498.0,bill payment,2023-06
4120,900,2023-06-21 15:00:00,18.0,investment,2023-06
4121,833,2023-06-21 16:00:00,4718.0,investment,2023-06
4122,502,2023-06-21 17:00:00,724.0,purchase,2023-06
4123,106,2023-06-21 18:00:00,1937.0,bill payment,2023-06
4124,802,2023-06-21 19:00:00,119.0,investment,2023-06
4125,475,2023-06-21 20:00:00,4939.0,loan payment,2023-06
4126,853,2023-06-21 21:00:00,275.0,investment,2023-06
4127,600,2023-06-21 22:00:00,3233.0,bill payment,2023-06
4128,463,2023-06-21 23:00:00,964.0,loan payment,2023-06
4129,483,2023-06-22 00:00:00,1359.0,purchase,2023-06
4130,704,2023-06-22 01:00:00,1584.0,loan payment,2023-06
4131,153,2023-06-22 02:00:00,2233.0,investment,2023-06
4132,823,2023-06-22 03:00:00,3841.0,investment,2023-06
4133,649,2023-06-22 04:00:00,3265.0,investment,2023-06
4134,785,2023-06-22 05:00:00,1068.0,purchase,2023-06
4135,149,2023-06-22 06:00:00,1967.0,investment,2023-06
4136,188,2023-06-22 07:00:00,4954.0,bill payment,2023-06
4137,653,2023-06-22 08:00:00,3157.0,purchase,2023-06
4138,131,2023-06-22 09:00:00,2529.0,loan payment,2023-06
4139,452,2023-06-22 10:00:00,3663.0,investment,2023-06
4140,516,2023-06-22 11:00:00,2580.0,bill payment,2023-06
4141,491,2023-06-22 12:00:00,2937.0,bill payment,2023-06
4142,476,2023-06-22 13:00:00,3897.0,purchase,2023-06
4143,263,2023-06-22 14:00:00,897.0,bill payment,2023-06
4144,538,2023-06-22 15:00:00,754.0,purchase,2023-06
4145,459,2023-06-22 16:00:00,3524.0,purchase,2023-06
4146,536,2023-06-22 17:00:00,2940.0,purchase,2023-06
4147,778,2023-06-22 18:00:00,2689.0,loan payment,2023-06
4148,741,2023-06-22 19:00:00,185.0,loan payment,2023-06
4149,781,2023-06-22 20:00:00,575.0,bill payment,2023-06
4150,637,2023-06-22 21:00:00,3227.0,loan payment,2023-06
4151,684,2023-06-22 22:00:00,4367.0,purchase,2023-06
4152,746,2023-06-22 23:00:00,4636.0,purchase,2023-06
4153,295,2023-06-23 00:00:00,1404.0,loan payment,2023-06
4154,915,2023-06-23 01:00:00,1230.0,bill payment,2023-06
4155,435,2023-06-23 02:00:00,957.0,purchase,2023-06
4156,275,2023-06-23 03:00:00,594.0,loan payment,2023-06
4157,588,2023-06-23 04:00:00,2872.0,investment,2023-06
4158,308,2023-06-23 05:00:00,1630.0,bill payment,2023-06
4159,726,2023-06-23 06:00:00,3365.0,bill payment,2023-06
4160,943,2023-06-23 07:00:00,2359.0,bill payment,2023-06
4161,997,2023-06-23 08:00:00,3201.0,investment,2023-06
4162,376,2023-06-23 09:00:00,3217.0,purchase,2023-06
4163,158,2023-06-23 10:00:00,2586.0,bill payment,2023-06
4164,814,2023-06-23 11:00:00,541.0,loan payment,2023-06
4165,204,2023-06-23 12:00:00,1241.0,bill payment,2023-06
4166,989,2023-06-23 13:00:00,2003.0,loan payment,2023-06
4167,661,2023-06-23 14:00:00,1707.0,bill payment,2023-06
4168,75,2023-06-23 15:00:00,3380.0,loan payment,2023-06
4169,380,2023-06-23 16:00:00,1555.0,loan payment,2023-06
4170,741,2023-06-23 17:00:00,3175.0,loan payment,2023-06
4171,304,2023-06-23 18:00:00,1447.0,investment,2023-06
4172,62,2023-06-23 19:00:00,380.0,investment,2023-06
4173,570,2023-06-23 20:00:00,4514.0,investment,2023-06
4174,786,2023-06-23 21:00:00,626.0,purchase,2023-06
4175,108,2023-06-23 22:00:00,4176.0,loan payment,2023-06
4176,187,2023-06-23 23:00:00,4024.0,purchase,2023-06
4177,987,2023-06-24 00:00:00,4189.0,investment,2023-06
4178,229,2023-06-24 01:00:00,2266.0,loan payment,2023-06
4179,48,2023-06-24 02:00:00,4364.0,purchase,2023-06
4180,831,2023-06-24 03:00:00,3320.0,investment,2023-06
4181,268,2023-06-24 04:00:00,941.0,purchase,2023-06
4182,727,2023-06-24 05:00:00,2339.0,purchase,2023-06
4183,802,2023-06-24 06:00:00,403.0,investment,2023-06
4184,254,2023-06-24 07:00:00,2475.0,loan payment,2023-06
4185,957,2023-06-24 08:00:00,3287.0,bill payment,2023-06
4186,870,2023-06-24 09:00:00,1939.0,bill payment,2023-06
4187,87,2023-06-24 10:00:00,635.0,purchase,2023-06
4188,181,2023-06-24 11:00:00,4667.0,purchase,2023-06
4189,25,2023-06-24 12:00:00,2889.0,purchase,2023-06
4190,958,2023-06-24 13:00:00,3176.0,loan payment,2023-06
4191,388,2023-06-24 14:00:00,3432.0,purchase,2023-06
4192,222,2023-06-24 15:00:00,2119.0,purchase,2023-06
4193,990,2023-06-24 16:00:00,1175.0,purchase,2023-06
4194,397,2023-06-24 17:00:00,2791.0,investment,2023-06
4195,938,2023-06-24 18:00:00,1901.0,bill payment,2023-06
4196,511,2023-06-24 19:00:00,3192.0,bill payment,2023-06
4197,561,2023-06-24 20:00:00,1649.0,investment,2023-06
4198,846,2023-06-24 21:00:00,791.0,loan payment,2023-06
4199,440,2023-06-24 22:00:00,4702.0,loan payment,2023-06
4200,175,2023-06-24 23:00:00,2066.0,loan payment,2023-06
4201,904,2023-06-25 00:00:00,2333.0,investment,2023-06
4202,311,2023-06-25 01:00:00,2284.0,bill payment,2023-06
4203,984,2023-06-25 02:00:00,2243.0,bill payment,2023-06
4204,274,2023-06-25 03:00:00,2648.0,purchase,2023-06
4205,35,2023-06-25 04:00:00,3297.0,bill payment,2023-06
4206,217,2023-06-25 05:00:00,2490.0,loan payment,2023-06
4207,721,2023-06-25 06:00:00,2626.0,loan payment,2023-06
4208,672,2023-06-25 07:00:00,365.0,purchase,2023-06
4209,408,2023-06-25 08:00:00,4497.0,purchase,2023-06
4210,519,2023-06-25 09:00:00,4684.0,bill payment,2023-06
4211,269,2023-06-25 10:00:00,3356.0,purchase,2023-06
4212,638,2023-06-25 11:00:00,3532.0,purchase,2023-06
4213,475,2023-06-25 12:00:00,2477.0,investment,2023-06
4214,880,2023-06-25 13:00:00,173.0,bill payment,2023-06
4215,325,2023-06-25 14:00:00,3644.0,loan payment,2023-06
4216,356,2023-06-25 15:00:00,4743.0,investment,2023-06
4217,90,2023-06-25 16:00:00,3673.0,loan payment,2023-06
4218,42,2023-06-25 17:00:00,3264.0,purchase,2023-06
4219,365,2023-06-25 18:00:00,3391.0,purchase,2023-06
4220,671,2023-06-25 19:00:00,2074.0,loan payment,2023-06
4221,202,2023-06-25 20:00:00,4275.0,investment,2023-06
4222,366,2023-06-25 21:00:00,3994.0,investment,2023-06
4223,794,2023-06-25 22:00:00,3897.0,investment,2023-06
4224,982,2023-06-25 23:00:00,349.0,purchase,2023-06
4225,844,2023-06-26 00:00:00,4831.0,bill payment,2023-06
4226,288,2023-06-26 01:00:00,3791.0,purchase,2023-06
4227,603,2023-06-26 02:00:00,3600.0,loan payment,2023-06
4228,481,2023-06-26 03:00:00,1943.0,investment,2023-06
4229,637,2023-06-26 04:00:00,1655.0,bill payment,2023-06
4230,501,2023-06-26 05:00:00,4238.0,investment,2023-06
4231,638,2023-06-26 06:00:00,2697.0,purchase,2023-06
4232,52,2023-06-26 07:00:00,4928.0,bill payment,2023-06
4233,916,2023-06-26 08:00:00,2136.0,bill payment,2023-06
4234,103,2023-06-26 09:00:00,4451.0,purchase,2023-06
4235,361,2023-06-26 10:00:00,4714.0,investment,2023-06
4236,424,2023-06-26 11:00:00,648.0,investment,2023-06
4237,699,2023-06-26 12:00:00,1234.0,investment,2023-06
4238,205,2023-06-26 13:00:00,3715.0,purchase,2023-06
4239,14,2023-06-26 14:00:00,3920.0,loan payment,2023-06
4240,940,2023-06-26 15:00:00,4255.0,loan payment,2023-06
4241,616,2023-06-26 16:00:00,1559.0,investment,2023-06
4242,629,2023-06-26 17:00:00,4155.0,bill payment,2023-06
4243,470,2023-06-26 18:00:00,1515.0,loan payment,2023-06
4244,466,2023-06-26 19:00:00,4440.0,investment,2023-06
4245,304,2023-06-26 20:00:00,1385.0,loan payment,2023-06
4246,605,2023-06-26 21:00:00,677.0,investment,2023-06
4247,427,2023-06-26 22:00:00,2384.0,loan payment,2023-06
4248,656,2023-06-26 23:00:00,4100.0,loan payment,2023-06
4249,110,2023-06-27 00:00:00,1025.0,bill payment,2023-06
4250,675,2023-06-27 01:00:00,345.0,bill payment,2023-06
4251,565,2023-06-27 02:00:00,4771.0,loan payment,2023-06
4252,930,2023-06-27 03:00:00,90.0,investment,2023-06
4253,515,2023-06-27 04:00:00,2144.0,bill payment,2023-06
4254,68,2023-06-27 05:00:00,1809.0,purchase,2023-06
4255,246,2023-06-27 06:00:00,267.0,bill payment,2023-06
4256,389,2023-06-27 07:00:00,194.0,loan payment,2023-06
4257,650,2023-06-27 08:00:00,132.0,loan payment,2023-06
4258,308,2023-06-27 09:00:00,4710.0,purchase,2023-06
4259,925,2023-06-27 10:00:00,3524.0,bill payment,2023-06
4260,352,2023-06-27 11:00:00,1404.0,loan payment,2023-06
4261,799,2023-06-27 12:00:00,2362.0,purchase,2023-06
4262,66,2023-06-27 13:00:00,3229.0,purchase,2023-06
4263,460,2023-06-27 14:00:00,1318.0,investment,2023-06
4264,347,2023-06-27 15:00:00,3954.0,bill payment,2023-06
4265,325,2023-06-27 16:00:00,1951.0,bill payment,2023-06
4266,933,2023-06-27 17:00:00,500.0,bill payment,2023-06
4267,667,2023-06-27 18:00:00,1064.0,loan payment,2023-06
4268,599,2023-06-27 19:00:00,711.0,purchase,2023-06
4269,33,2023-06-27 20:00:00,2944.0,investment,2023-06
4270,68,2023-06-27 21:00:00,4705.0,bill payment,2023-06
4271,187,2023-06-27 22:00:00,1144.0,investment,2023-06
4272,192,2023-06-27 23:00:00,89.0,investment,2023-06
4273,213,2023-06-28 00:00:00,845.0,purchase,2023-06
4274,600,2023-06-28 01:00:00,661.0,bill payment,2023-06
4275,428,2023-06-28 02:00:00,426.0,investment,2023-06
4276,351,2023-06-28 03:00:00,3690.0,bill payment,2023-06
4277,108,2023-06-28 04:00:00,3876.0,bill payment,2023-06
4278,240,2023-06-28 05:00:00,755.0,bill payment,2023-06
4279,216,2023-06-28 06:00:00,2012.0,investment,2023-06
4280,177,2023-06-28 07:00:00,249.0,purchase,2023-06
4281,565,2023-06-28 08:00:00,2903.0,purchase,2023-06
4282,330,2023-06-28 09:00:00,1954.0,investment,2023-06
4283,561,2023-06-28 10:00:00,865.0,loan payment,2023-06
4284,881,2023-06-28 11:00:00,3525.0,bill payment,2023-06
4285,626,2023-06-28 12:00:00,2656.0,bill payment,2023-06
4286,450,2023-06-28 13:00:00,3204.0,purchase,2023-06
4287,607,2023-06-28 14:00:00,4525.0,investment,2023-06
4288,447,2023-06-28 15:00:00,4814.0,investment,2023-06
4289,537,2023-06-28 16:00:00,2608.0,loan payment,2023-06
4290,644,2023-06-28 17:00:00,1363.0,loan payment,2023-06
4291,179,2023-06-28 18:00:00,2045.0,purchase,2023-06
4292,395,2023-06-28 19:00:00,2890.0,loan payment,2023-06
4293,145,2023-06-28 20:00:00,689.0,loan payment,2023-06
4294,876,2023-06-28 21:00:00,496.0,investment,2023-06
4295,962,2023-06-28 22:00:00,3630.0,investment,2023-06
4296,198,2023-06-28 23:00:00,3660.0,loan payment,2023-06
4297,969,2023-06-29 00:00:00,4728.0,purchase,2023-06
4298,837,2023-06-29 01:00:00,1448.0,loan payment,2023-06
4299,84,2023-06-29 02:00:00,4324.0,purchase,2023-06
4300,669,2023-06-29 03:00:00,1494.0,loan payment,2023-06
4301,85,2023-06-29 04:00:00,700.0,investment,2023-06
4302,457,2023-06-29 05:00:00,1022.0,investment,2023-06
4303,476,2023-06-29 06:00:00,4552.0,purchase,2023-06
4304,253,2023-06-29 07:00:00,2357.0,loan payment,2023-06
4305,887,2023-06-29 08:00:00,3718.0,loan payment,2023-06
4306,72,2023-06-29 09:00:00,4480.0,purchase,2023-06
4307,223,2023-06-29 10:00:00,1932.0,loan payment,2023-06
4308,276,2023-06-29 11:00:00,647.0,bill payment,2023-06
4309,795,2023-06-29 12:00:00,3018.0,investment,2023-06
4310,776,2023-06-29 13:00:00,2243.0,investment,2023-06
4311,246,2023-06-29 14:00:00,2135.0,purchase,2023-06
4312,341,2023-06-29 15:00:00,3467.0,loan payment,2023-06
4313,573,2023-06-29 16:00:00,4299.0,purchase,2023-06
4314,924,2023-06-29 17:00:00,3184.0,bill payment,2023-06
4315,471,2023-06-29 18:00:00,3698.0,loan payment,2023-06
4316,454,2023-06-29 19:00:00,1409.0,bill payment,2023-06
4317,771,2023-06-29 20:00:00,2344.0,purchase,2023-06
4318,965,2023-06-29 21:00:00,1515.0,investment,2023-06
4319,969,2023-06-29 22:00:00,259.0,bill payment,2023-06
4320,7,2023-06-29 23:00:00,545.0,loan payment,2023-06
4321,188,2023-06-30 00:00:00,3542.0,purchase,2023-06
4322,4,2023-06-30 01:00:00,3559.0,purchase,2023-06
4323,743,2023-06-30 02:00:00,467.0,purchase,2023-06
4324,645,2023-06-30 03:00:00,2748.0,investment,2023-06
4325,907,2023-06-30 04:00:00,3379.0,purchase,2023-06
4326,125,2023-06-30 05:00:00,4145.0,purchase,2023-06
4327,15,2023-06-30 06:00:00,3706.0,investment,2023-06
4328,960,2023-06-30 07:00:00,3421.0,purchase,2023-06
4329,994,2023-06-30 08:00:00,4079.0,purchase,2023-06
4330,525,2023-06-30 09:00:00,3397.0,bill payment,2023-06
4331,630,2023-06-30 10:00:00,3195.0,purchase,2023-06
4332,240,2023-06-30 11:00:00,3248.0,investment,2023-06
4333,775,2023-06-30 12:00:00,270.0,bill payment,2023-06
4334,360,2023-06-30 13:00:00,1257.0,purchase,2023-06
4335,518,2023-06-30 14:00:00,3343.0,investment,2023-06
4336,952,2023-06-30 15:00:00,3332.0,loan payment,2023-06
4337,320,2023-06-30 16:00:00,2583.0,purchase,2023-06
4339,946,2023-06-30 18:00:00,1239.0,bill payment,2023-06
4340,30,2023-06-30 19:00:00,3221.0,investment,2023-06
4341,534,2023-06-30 20:00:00,3143.0,bill payment,2023-06
4342,921,2023-06-30 21:00:00,1316.0,loan payment,2023-06
4343,156,2023-06-30 22:00:00,2111.0,loan payment,2023-06
4344,630,2023-06-30 23:00:00,145.0,loan payment,2023-06
4345,852,2023-07-01 00:00:00,2387.0,investment,2023-07
4346,935,2023-07-01 01:00:00,1469.0,loan payment,2023-07
4347,963,2023-07-01 02:00:00,4241.0,loan payment,2023-07
4348,901,2023-07-01 03:00:00,822.0,investment,2023-07
4349,705,2023-07-01 04:00:00,861.0,loan payment,2023-07
4350,399,2023-07-01 05:00:00,1754.0,purchase,2023-07
4351,346,2023-07-01 06:00:00,1948.0,loan payment,2023-07
4352,195,2023-07-01 07:00:00,880.0,investment,2023-07
4353,168,2023-07-01 08:00:00,644.0,loan payment,2023-07
4354,377,2023-07-01 09:00:00,678.0,investment,2023-07
4355,489,2023-07-01 10:00:00,1303.0,loan payment,2023-07
4356,751,2023-07-01 11:00:00,3098.0,purchase,2023-07
4357,362,2023-07-01 12:00:00,278.0,investment,2023-07
4358,482,2023-07-01 13:00:00,870.0,investment,2023-07
4359,244,2023-07-01 14:00:00,491.0,investment,2023-07
4360,581,2023-07-01 15:00:00,3300.0,investment,2023-07
4361,607,2023-07-01 16:00:00,3400.0,loan payment,2023-07
4363,171,2023-07-01 18:00:00,2342.0,purchase,2023-07
4364,513,2023-07-01 19:00:00,112.0,purchase,2023-07
4365,406,2023-07-01 20:00:00,3804.0,loan payment,2023-07
4366,574,2023-07-01 21:00:00,4897.0,bill payment,2023-07
4367,207,2023-07-01 22:00:00,4344.0,investment,2023-07
4368,154,2023-07-01 23:00:00,2702.0,loan payment,2023-07
4369,786,2023-07-02 00:00:00,3681.0,purchase,2023-07
4370,48,2023-07-02 01:00:00,891.0,investment,2023-07
4371,649,2023-07-02 02:00:00,2245.0,purchase,2023-07
4372,1,2023-07-02 03:00:00,4993.0,bill payment,2023-07
4373,747,2023-07-02 04:00:00,3044.0,investment,2023-07
4374,905,2023-07-02 05:00:00,4899.0,bill payment,2023-07
4375,768,2023-07-02 06:00:00,2587.0,bill payment,2023-07
4376,407,2023-07-02 07:00:00,685.0,bill payment,2023-07
4377,107,2023-07-02 08:00:00,2449.0,loan payment,2023-07
4378,173,2023-07-02 09:00:00,1691.0,purchase,2023-07
4379,506,2023-07-02 10:00:00,1286.0,investment,2023-07
4380,130,2023-07-02 11:00:00,4777.0,loan payment,2023-07
4381,398,2023-07-02 12:00:00,3257.0,purchase,2023-07
4382,294,2023-07-02 13:00:00,4944.0,loan payment,2023-07
4383,552,2023-07-02 14:00:00,3658.0,purchase,2023-07
4384,447,2023-07-02 15:00:00,1322.0,investment,2023-07
4385,850,2023-07-02 16:00:00,1083.0,investment,2023-07
4386,16,2023-07-02 17:00:00,4109.0,investment,2023-07
4387,639,2023-07-02 18:00:00,1664.0,investment,2023-07
4388,885,2023-07-02 19:00:00,3757.0,purchase,2023-07
4389,349,2023-07-02 20:00:00,4098.0,loan payment,2023-07
4390,203,2023-07-02 21:00:00,1903.0,investment,2023-07
4391,134,2023-07-02 22:00:00,1295.0,investment,2023-07
4392,771,2023-07-02 23:00:00,544.0,investment,2023-07
4393,526,2023-07-03 00:00:00,3457.0,bill payment,2023-07
4394,508,2023-07-03 01:00:00,1389.0,investment,2023-07
4395,66,2023-07-03 02:00:00,655.0,investment,2023-07
4396,480,2023-07-03 03:00:00,33.0,purchase,2023-07
4397,863,2023-07-03 04:00:00,4662.0,bill payment,2023-07
4398,459,2023-07-03 05:00:00,4461.0,purchase,2023-07
4399,342,2023-07-03 06:00:00,4975.0,loan payment,2023-07
4400,707,2023-07-03 07:00:00,4680.0,bill payment,2023-07
4401,626,2023-07-03 08:00:00,4134.0,purchase,2023-07
4402,159,2023-07-03 09:00:00,374.0,purchase,2023-07
4403,161,2023-07-03 10:00:00,2665.0,loan payment,2023-07
4404,254,2023-07-03 11:00:00,418.0,loan payment,2023-07
4405,984,2023-07-03 12:00:00,1324.0,investment,2023-07
4406,897,2023-07-03 13:00:00,228.0,investment,2023-07
4407,940,2023-07-03 14:00:00,4713.0,bill payment,2023-07
4409,549,2023-07-03 16:00:00,3443.0,loan payment,2023-07
4410,155,2023-07-03 17:00:00,4963.0,bill payment,2023-07
4411,486,2023-07-03 18:00:00,1612.0,investment,2023-07
4412,432,2023-07-03 19:00:00,2714.0,loan payment,2023-07
4413,27,2023-07-03 20:00:00,3658.0,purchase,2023-07
4414,12,2023-07-03 21:00:00,1115.0,loan payment,2023-07
4415,67,2023-07-03 22:00:00,3421.0,bill payment,2023-07
4416,542,2023-07-03 23:00:00,2498.0,investment,2023-07
4417,96,2023-07-04 00:00:00,626.0,investment,2023-07
4418,215,2023-07-04 01:00:00,4331.0,purchase,2023-07
4419,194,2023-07-04 02:00:00,2428.0,purchase,2023-07
4420,647,2023-07-04 03:00:00,37.0,loan payment,2023-07
4421,290,2023-07-04 04:00:00,3065.0,investment,2023-07
4422,544,2023-07-04 05:00:00,25.0,purchase,2023-07
4423,885,2023-07-04 06:00:00,3358.0,purchase,2023-07
4424,39,2023-07-04 07:00:00,342.0,loan payment,2023-07
4426,939,2023-07-04 09:00:00,4671.0,investment,2023-07
4427,939,2023-07-04 10:00:00,2171.0,bill payment,2023-07
4428,206,2023-07-04 11:00:00,2095.0,bill payment,2023-07
4429,899,2023-07-04 12:00:00,4559.0,investment,2023-07
